doc_index	true_label	exp_label	doc_text
20609	0	1	From actor and independent writer/director John Cassavetes, A Woman Under the Influence gives the viewer a look at a working class family with a problem of mental instability. The husband, Nick (played by Peter Falk) is a blue collar worker who has trouble showing his wife, Mabel (played by Gena Rowlands) the amount of attention that she deserves. From the onset of the film, it is obvious that Mabel is very quirky and strange, but only a few minutes later it is clear that she is much more than that. Crazy. Bonkers. Out of her damn mind. Nick tries his hardest to hide this from his co-workers, and after she has a particularly strange incident at dinner, he asks her if she'll be okay, as if he's trying to deny Mabel's illness. Her problem only spirals from there.  I did find some particular problems with this film. I guess these problems were mostly present in the story, and the way some of the character acted toward the end. Mabel has been committed, because, frankly, she's nuts. Then, six months later, she's ready to come out of the hospital, and her husband throws a party to welcome her back. He never acts stupid in the beginning of the movie. Why would he invite all these people, some of them strangers to Mabel, over to his house when his wife is in such a fragile state? It's simply idiotic. Later, after Mabel comes in the house, Mabel's father has a huge outburst at Nick, screaming at the top of his lungs about not wanting to eat spaghetti. His daughter has just gotten back from six months of rehabilitation, and the thing you want to do is keep her calm, and he goes nuts over spaghetti? A few minutes later in the film, Nick brings Mabel into the stairwell and forces her to do the things she did when she was mentally unstable; make her weird noises and gestures. Didn't he send her there to make her better and not do those things? There were various other parts that occurred after this, but it would just be redundant to look at them in more detail. I guess I just had a serious problem with the decision by Cassavetes to have his characters act in this way. It simply didn't make sense.  However, although I had problems with the ending of the film, there was one aspect that really redeemed it; the acting. Gena Rowlands played an amazing crazy woman. There were times when I forgot she was acting, where I got so caught up in her wild gesticulations and crazy talk that I was actually scared of her. She was amazingly convincing and intense. However, I was also impressed by the rest of Mabel's family. Peter Falk played a very strange character, and I almost thought he was crazy himself, because of the awkward way he handled his children, his job, and especially the situation with his wife. I also usually don't appreciate child actors. But the young people who played Nick and Mabel's children in this film were phenomenal. It really felt like they were Mabel's children, because they seemed so attached to her and were so interesting in helping her with her problem. I think their performances are one of the things that kept this film together, and without them it would have made the film less realistic and less intense.  In general I wasn't impressed by this film. The story was jumbled and unclear, and the characters acted in ways that made me wonder who wasn't insane in the movie. The only saving grace were brilliant lead acting roles of the Longhetti family. Their realistic dialogue and powerful acting kept the film together, and are probably the only reason the film has ever amounted to anything.
137	1	1	Firstly, I would like to point out that people who have criticised this film have made some glaring errors. Anything that has a rating below 6/10 is clearly utter nonsense.  Creep is an absolutely fantastic film with amazing film effects. The actors are highly believable, the narrative thought provoking and the horror and graphical content extremely disturbing.   There is much mystique in this film. Many questions arise as the audience are revealed to the strange and freakish creature that makes habitat in the dark rat ridden tunnels. How was 'Craig' created and what happened to him?  A fantastic film with a large chill factor. A film with so many unanswered questions and a film that needs to be appreciated along with others like 28 Days Later, The Bunker, Dog Soldiers and Deathwatch.  Look forward to more of these fantastic films!!
12492	0	0	This is one of the worst things to ever come out of England, so that says a lot right there. The tension when we have to find out whether or not Lembach is staying is amazing though. The upside is seeing the nice secretary, Sheila, in her picnic table print underwear for awhile after being captured by Dr. Rat Face. This movie has several views of London too although none of them are good. There is also a point in which there is almost a car accident which gets your heart rate back to just below normal. There is also a watch that gets teleported away, and the fear of the woman not getting her watch back is parallel to the horror of "The Sixth Sense" only a lot more dull and British. Add on a furious gun fight between the British police and the Dr. Rat, which results in nothing, plus the electrocuting of a lot of people, plus a cat and you have yourself... ummm... A British movie. The MST3K version is pretty good although not one of there bests.
994	1	1	Besides the fact that my list of favorite movie makers is: 1)Stanley Kubrick 2)God Allmighty 3)the rest... this movie actually is better than the book (and the TV miniseries though this is an easy feat, considering the director). The flawless filming stile, the acting and (Kubrick's all time number one skill) the music - make it THE masterpiece of horror. I watched the TV miniseries a few years ago and liked the story and I had my hopes about this when I got a hold of it. IT BLEW ME AWAY!!! It is far better than I ever imagined it. It starts slow (Kubrick trademark) and has a lot of downtime that builds up the suspense. The intro scene is a classic by all means and I watched it about 20 times just for the shear atmosphere it induces to the whole film. Also the film doesn't offer a lot of gore (it has just enough and it is by no means tasteless) a trend that I hate in recent day horror films. Just watch it!
23176	0	0	I wouldn't recommend this unless you're keen on David Copperfield and want to "complete the set". There are some good performances (e.g. Uriah Heep) and well directed moments (e.g. the beating), but on the whole it really pales in comparison with the 1999 BBC version, as well as earlier versions.   There are inexplicable changes to the story that really serve no great purpose except, possibly, to dumb it down (the stolen jewels being a case in point). The American cast were poorly chosen: Sally Field is a good actress, but she is wrong as Betsy Trotwood, and her English accent is only slightly better than Dick Van Dyke's cockney. I can see why Michael Richards was chosen to play Mr Micawber; he hams it up rather too much, however, and becomes irritating. He also speaks his lines in an accent that goes beyond eccentric and becomes simply preposterous. Anthony Andrews is menacing as Mr Murdstone, but one almost expects him to don a black cape and tie David's mother to a railway line (though this is perhaps partly the fault of Dickens).   I got this for free with a newspaper. It helped pass a Sunday afternoon, but I felt more disappointed than charmed at the end of it
15007	0	0	SCHIZOPHRENIAC: THE WHORE MANGLER is another example of what happens when you get a bunch of untalented people together to make an "extreme" horror film. Any sort of acting, production, storyline, FX, etc...go out the window in an effort to create "shock-value". Now don't get me wrong - I consider myself a connoisseur of "shock" films, and the sleazier/gorier/nastier the better - but it's still nice to see SOME sort of talent from SOMEONE involved in the film.  SCHIZOPHRENIAC chronicles the life of Harry Russo - a drug-addicted freak-show who takes orders to kill from his ventriloquist's dummy, Rubberneck. He goes on a few sprees killing hookers and other random people, and screaming about how much he hates "hoo-uhs" (that's "whores" for those of you that don't speak New York-ese...) and how he wants to rape them in the ass. There are a few weak necrophilia scenes, very little gore, and some nudity to mix things up a bit - but nothing that you haven't seen in a better film...  The only redeeming thing that I can find in this retarded film are the often (unintentionally?) hilarious screaming-fits from our main man, Harry. He goes on-and-on-and-on about wanting to kill everyone and do them in the ass, and it really becomes quite comical after a while. In fact, I'm almost tempted to believe that there's supposed to be some sort of homo-erotic undertone to this film, with all the ass talk and constant shots of Harry running around with his dong hangin' out. In all honesty, that joker is nekkid more in this film then the few chicks that show some T-and-A (and some full-frontal, for good measure). SCHIZOPHRENIAC is mildly amusing as a 1-time watch, but I can really only recommend this to those that want to be able to say that they watched a film called SCHIZOPHRENIAC: THE WHORE MANGLER. To be honest - the title, by far - is the best thing about this trash...A generous 3.5/10
8745	0	0	"They Are Among Us" is poor science fiction at best. Mediocre acting bogs down this film. The plot holes are numerous. Aliens that somehow came to earth on a meteor and have been hiding among us for over 100 years, but need a plastic surgeon to make them appear human. In their alien form they supposedly have exo-skeletons (which is why they need the plastic surgery) but when you see them they have teeth and fingernails. The heroine's father "disappeared" after Project Blue Book closed, but was supposedly an F-16 pilot. And on and on. If you want to see an alien invasion movie, pick "Invasion of the Body Snatchers", and see how it is done right.
5504	0	0	didn't know anything about the film or that it was based on a best selling book.Tried guessing from the opening scenes what it would be about,best guess,buried treasure and a death list.That lasted about 15 minutes when i got the sneaky suspicion that the film was crap.I'll not bore you with how bad the plot and acting were but anyone who gave it more than two stars must work for the film makers.I watched until the hero jumped into his corvette to rush to the hospital.He had his on his suit,shirt and tie arrived at the hospital in jeans and a t/shirt.Couldn't even get the continuity right. I got the Christian theme,hard to miss it .
14142	0	0	This is a classic example of an increasing problem with films. Why is the background noise and the soundtrack dramatically louder than the dialogue? What sense does that make? This film isn't alone. Most films seem to do this now. For 2 years, I wondered if it was just something wrong with my TV, but then I got a new TV & there it is again. BACKGROUND noise that could be taking place a city block behind the actors drowns out the dialogue.  It was even more distracting in this film because, in the English version anyway, the woman mumbles constantly. I kept hoping Jean Reno would say "Excuse me, would you speak up or get the marbles out of your mouth." If you watch it on DVD & you have even high-school French, I recommend the French version with subtitles.  I give it 4 because Reno was so good in Leon. People rave about the scenery, but I saw it on a TV & I lived in the Rockies for a few years, so "Enh".
14084	1	1	This movie seems on the surface to be a run of mill kids movie that parents can regretfully watch with their mostly entertained little kids. The movie seems and is mostly geared towards children yet it does not stop on this level. I watched this movie first as a young child and found it to be funny, entertaining,and heartwarming and did not see it again for several years. I watched it again recently at age 18 and found it to be almost as funny but just as heartwarming and entertaining. This movie is highly underrated and contains many messages of real life. This movie is an inspirational quest story that is made for kids yet epic in its own right. I recommend this movie to anyone of any age.
1281	0	0	This is another example of a sucky sequel to a great movie. I highly recommend The Prophecy, but this movie was a dud from the start. The acting was decent all the way around, but the story line was weak and added nothing to the origional. A 4 out of 10 at best.
20962	1	1	This movie can be described in those 2 words "just unbelievable". This is the best movie ever made, I just cant see why this movie isnt in the top 250. I also can't see why anybody would not love Scarface. Anyways, if you havnt seen it, it is a must buy.
21869	1	0	All I can say about the Necromaniac/Schizophreniac 2 series is... if you are even remotely "PC" or don't have a seriously messed up sense of humor, then you probably wont get it. As sick and disgusting as this movie is, it really is a comedy and not a "horror" movie at all. If you can appreciate somebody who pushes the bounds of good taste and political correctness to the most extreme limits imaginable, to the point where is becomes so out of hand that it's comical, then you must see this to believe it. This movie is so out of control that a major film studio couldn't touch this with a 10 foot pole (with a condom on the end). In my opinion though, the best, most extreme pieces of art come from way underground. If you don't stick to the same old formula that people are used to seeing, then they reject it.  I have seen stacks of terrible, boring, z-grade, Indy movies that were just a waste of a perfectly good VHS tape or DVD-R. I have also seen stacks of stink bombs coming from the big named studios that were a complete waste of millions of dollars. When a NO BUDGET film like these two from Ron Atkins/John Giancaspro come out and blow all of the other "shock" films completely out of the water, you really have to take a second look at the whole Indy movie scene. After seeing this, you can really see how much freedom an Indy film maker can have when they work on their own.  The funny thing is, even the other people who saw this movie and "hated it" admit to the fact that they laughed all the way through it. I don't think that is is possible for anybody to get bored watching either of these two. So if don't take everything that you seen in the mainstream media too seriously, and are able to laugh at a misanthropic, puppet wielding psychopath who has finally snapped, YOU HAVE TO SEE THIS. You may just be able to see it for the stand alone, cult classic that it is. Both Schizophreniac / Schizophreniac 2 are among the favorites in my collection of well over 1000 dvds.
9461	0	0	Meet Peter Houseman, rock star genetic professor at Virgina University. When he's not ballin' on the court he's blowing minds and dropping panties in his classroom lectures. Dr. Houseman is working on a serum that would allow the body to constantly regenerate cells allowing humans to become immortal. I'd want to be immortal too if I looked like Christian Bale and got the sweet female lovin that only VU can offer. An assortment of old and ugly university professors don't care for the popular Houseman and cut off funding for his project due to lack of results. This causes Peter to use himself as the guinea pig for his serum. Much to my amazement there are side effects and he, get this, metamorphoses! into something that is embedded into our genetic DNA that has been repressed for "millions of years". He also beds Dr. Mike's crush Sally after a whole day of knowing her. She has a son. His name is Tommy. He is an angry little boy.  Metamorphosis isn't a terrible movie, just not a well produced one. The whole time I watched this I couldn't get past the fact that this was filmed in 1989. The look and feel of the movie is late seventies quality at the latest. It does not help that it's packaged along with 1970's movies as Metamorphosis is part of mill creek entertainment's 50 chilling classics. There is basically no film quality difference whatsoever. The final five minutes are pure bad movie cheese that actually, for me at least, save the movie from a lower rating. Pay attention to the computer terminology such as "cromosonic anomaly". No wonder Peter's experiment failed. Your computer can't spell! This is worthy of a view followed by a trip to your local tavern.
21926	0	0	Terrible film made on a budget of about $9.99. Very obvious miniature sets used, poor acting and an awful storyline concerning aliens who use discarded meat from a butcher shop as fuel for their spaceship. The film contains some blood (not enough to disturb) and a character with an eggbeater replacing one of his hands. (Yes you read that correctly.)  One saving grace was a song performed at the "talent show" (how's that for irony?) by a punk/new wave band that I think was called "I'm A Heat Seeking Missile". Other than that, this is not worth your time, not even on a "so bad it's good" level. Watch if you are into cheesy alien films, but anyone else should steer clear.   Rating: 1 out of 10
5761	1	0	Weak, fast and multicolor,this is the Valvoline's movie in fact you can see always this brand of oil in a lot of scene. The real protagonist are the cars,weak performances of Cage and Duvall. A intresting Angelina Jolie is a unlikely mechanic. For the lovers of dream car(LAMBORGHINI and FERRARI over all).
1494	1	0	Kureishi hasn't exactly been blessed with movies that justify the quality of his writing. Recent adapted travesty's like 'Intimacy' have ruined great writing. But The Mother surpasses all his previous incarnations, eclipsing even My Beautiful Laundrette. A middle-aged woman overcomes widow-hood by having a very carnal relationship with the boyfriend of her emotionally-weak daughter. The fact that you believe all this is credit to the quality of the acting as it is to the finite gift of the writing. And in Daniel Craig we have a strutting, brash, gruff anti-hero who denies the audience to ever question why a young stud would contemplate bedding a sagging grandmother. Beautifully shot, the film fails only in the weak depiction of the peripheral characters, but as a study of inconceivable lust, it's a winner.
19182	0	0	What the hell was all that about? I saw The Matrix and was amazed. It was the most spectacular movie ever made. What ever possesed the Wachowski brothers to do this film is beyond me.  There is no plot, you can't argue with that. Basically all this film was was a load of talking, and don't get me wrong, I have no problem with talky films, but all the talking in The Matrix Reloaded was a pointless load of drivvle. Then there would be a fight sequence which lasted WAY too long, then more pointless drivvle, then another fight scene that lasts too long and it all builds up to the biggest anti-climax ever. A little bearded bloke talking a load of uncomprehensible bull for 20 minutes.  Also, Keanu Reeves gives his worst performance yet. I knew he wasn't a good actor but this was beyond a joke. If you watch his films in the order he was in them it would seem he got gradually worse as they went along. God knows what his performance is like in Something's Gotta Give! Keanu Reeves: The only plank of wood ever to become an actor.  After the splendor of the first film this came as a massive dissapointment. If you haven't already seen the first film I suggest you watch it, but don't waste your time with this utter pile of turd.  
14099	0	0	Protégé runs in a linear fashion; expect no fast-paced action, and neither will you find yourself with baited breath because there are simply no seating-on-the-edge moments.  There is not much of a crux, so don't expect one either. I would not fault the acting - the show would have been much worst if not for Wu's acting which was the film's only saving grace. And, oh that cute little girl too.  The humour is at best, weak, and the show must as well pass off as an anti-drug campaign which employs the usual shock-tactic (esp in the scenes with Zhang) to tell us stuff that we already know - i.e. drugs break up families, heroin drives you crazy, it is not so easy to wean off, you will fall into a vicious cycle.  I know it may seem all a little harsh, but I feel that the show is far from seamless and somewhat patchy (*SPOILER ALERT*: Take for example when Andy Lau got brought to the police station: what? we were just told 'oh we have all the tapes and evidence against you since 1997', and THAT is how he got caught. Nope, no chasing-car action, just a jump-of-scene, which kind of undermined Wu's role as an undercover in the first place.) I suspect the lack of creativity is attributed to the fact that it is after all, a production of Mediacorp Raintree - a Singaporean production film company.
1487	1	1	This is one horror movie based TV show that gets it right. Friday the 13th the series had no connection to the movies. Poltergeist the legacy: I'm not so sure. It may have been loosely connected to the movies. It feels like they just throw a famous title on a show so fans will watch it.  It shows Freddy being burned by the Elm street parents(in the 1st episode I believe) and the amount of parents were disappointing. With all the kids he targeted in the 1st 3 movies, you'd expect there to be more parents. But oh well.  Freddy is basically the narrator for the show. He watches the actions of people in the real world sometimes getting involved somehow. Just like other anthology shows like Tales from the crypt, there's a supernatural or surprise ending twist involved.  The acting lacks but believe it or not: the violence sometimes surpasses that of the movie. This show lasted a couple of seasons and was made around the time of the 4th movie. i heard it was canceled due to protesting parents. I watched a lot of R rated stuff as a kid, so its a shame parents had to ruin it for everyone. 4 more movies came after the series , so it wasn't a total loss.
5934	1	1	Although this movie has some weaknesses, it is worth seeing. I chose it because of the cast, and applaud Bonham Carter and Branagh for choosing roles different from those they have taken in the past. Both portray very troubled people, complete with warts, but make them likeable because of their humanity. The story is touching, but it is the performances that soar. Bonham Carter's "Jane" is a remarkable achievement, whose quest for romance opened my eyes to aspects of being disabled that I had not thought of before, but was interesting as well for other reasons. I felt the movie ended too abruptly, but better that than a drawn out emotionally manipulative ending (see "Stepmom.") The very real English setting added to my enjoyment - it was England in the 90's, both urban and rural, without being depressing.
14240	0	0	Another made for TV piece of junk! This is an insult of a war movie (I use the word movie in it's loosest possible form!) I thought Telly Savalas's career had hit rock bottom when he did the voice over on that visit Birmingham video that's shown on Tarrant on TV on a semi regular basis, but then I'd forgot he was involved in this! I'd tried to push it into my subconscious memory, but cable TV brought the memory kicking and screaming out of me!!   I like the bit (laughs sarcastically!) in the film which claims to be a scene from Liverpool in the forties, but it's blatantly a shot of Zagreb Cathedral in the late eighties. Also the steam train the Commando's are training on shows the JZ (Jugoslavia Zeleznice, or Yugoslav state railways) logo's on the side of the locomotive quite clearly, even though the makers have tried to black them out. Why not just film in the UK, if that's where most of the film is set?   Cheap rubbish, and a waste of celluloid!
10002	1	1	... It even beats the nasty "raw". Almost twenty years old is this show and still I laughed VERY MUCH when I was watching it last night. It shows Eddie Murphy dressed in tight red clothes(Old School)and he jokes with everything from celebertis to his family. He was only 22-years old then and this is a must-see!  8/10
8709	1	1	Vince Lombardi High School has a new principal--the evil Ms. Togar (Mary Woronov). She intends to ban rock and roll music all together. She butts head with Riff Randall (P.J. Soles) who LOVES the Ramones. Also the head of the school football team (Vincent Van Patten) can't seem to connect with any girl--not realizing cute Kate Rambeau (Dey Young) is in love with him.  An instant midnight movie. This was put in general release and almost immediately bombed--but as a midnight movie it was a huge hit and kept playing all through the 1980s. I remember attending more than a few of those when I was in college--it was like a party! People were singing along with the songs, laughing uproariously at every joke and generally just having fun.  Seeing it now as an adult I can't imagine why I loved this so much. The script is juvenile and full of groaners that I couldn't believe I was hearing. Characters change at random and the movie goes jumping all over the place. What saves this are some truly funny lines and wonderful performances by Soles and Woronov (who is REALLY enjoying herself). Also everyone is full of energy and playing their roles WAY over the top (as they should). As for the Ramones...I was never a fan. I DO like the title tune but the rest of the songs never really caught me. If you're a Ramones fan you might give this a higher rating.  SPOILER WARNING!!!! This is mostly for kids (it has a PG rating) who will probably find it silly but fun. I especially think they'll like the end when the high school is blown up! SPOILER END!!!!  So, if you're in the mood for a silly midnight movie from the 1980s you might like this. Otherwise stay away. I give it a 7.
17614	1	0	THE ODD COUPLE (3+ outta 5 stars)  Like most people I will always feel that Jack Klugman and Tony Randall are the definitive "Odd Couple". Their incredible work on the TV series from the early to mid-70s was a highwater mark for television at the time... easily surpassing the stage and screen versions of the tale. Nonetheless, how can you go wrong with a Jack Lemmon/Walter Matthau pairing? Matthau is in especially good form as Oscar, the slob. Lemmon takes a bit of getting used to as Felix, particularly if you have previously seen Tony Randall's outstanding performance. The script is good... definitely Neil Simon's best. (I will go on record here as stating that Neil Simon is probably one of the worst, most over-rated playwrights of American theatre.) The storyline is simple: Felix, a neat freak and newly separated from his wife moves in with Oscar, the slob who needs some help saving money for alimony payments. Their living arrangement becomes much like a marriage as well, culminating in some amusing tiffs and spats. Lots of fun and some great one-liners.
19161	1	1	The Color Purple is about the struggles of life and the love that helps those people strongly affected by the struggles of life. Every character had an element of the color purple in them. The movie touches on love, lost, hope, hate, and triumph. whether it be Celie having lived through hell and losing her sister, and Shug coming into her life to show her love again, Albert not being man righting his wrong toward Celie, Shug shunned by her father and confesses to him in the end, Sofia and her stubborness good and bad, and even Nettie, they had their emptiness and hardship through the film but was overcome in the end and that's the sign of a good movie. Good Job to all the cast and crew.
16930	1	0	If you're one of those who recognise with pleasure such arcane titles as 'Book of the Dead', 'Book of Eibon' or 'Necronomicon', then you should feel right at home with Malefique, a film which also features an occult tome, one with the power to change the destinies of all involved. Discovered by four French prisoners sharing a cell, the fearsome object has been placed in the wall there by Danvers, a serial killer incarcerated back in the 1920s; a man obsessed with rejuvenation and the black arts before he abruptly vanished. Finders of the book are Carrère (Gérald Laroche) a company embezzler shopped by his wife, Lassalle (Philippe Laudenbach) who aspires to be a woman but at the same time body-builds to execute an escape plan, the halfwit Pâquerette (Dimitri Rataud) who once ate his baby sister, and the 'librarian' Marcus (Clovis Cornillac), supposedly driven mad by reading, who murdered his wife. Reminding the viewer of Meat Loaf's equally bizarre, bosomy male in Fight Club (1999), Lassalle begins as the dominant member of the quartet, one who is especially protective of the infantile Pâquerette. With the coming of the book however, and the overarching need to decipher its dangerous contents, Marcus assumes greater and greater significance. At first assured of an early bail, meanwhile Carrère takes little more than academic interest in events. Suddenly he too needs an urgent escape option and, as the prisoners experiment, Danvers' book starts to reveal some of its terrifying powers...  Staged for the most part within a prison cell, and between four or five characters, Malefique has a claustrophobic air entirely suited to its subject matter (as well as the limited budget of the filmmakers). Only at the start and then at the conclusion do we get to leave the confines of the cell, a necessary opening out which only serves to emphasise the doomed, closed-in nature of proceedings elsewhere. More than anything, this is a film about being trapped, either as a victim of your criminal past or of occult events now unfolding. "I'm going to escape," says Carrère at the start of the film, wishing more than anything to be able to rejoin his wife and son. Whether or not he does it will be at a terrible price, and the great irony of the film is that the ultimate form of an 'escape' may not be one a man might imagine.  With all its budget limitations it is greatly to the first-time feature director Eric Vallette's credit that his film succeeds as well as it does. As critics have noticed, it is a film with strong Freudian overtones - Lassalle's distinctive mammaries and adult breast feeding for instance; the picture of a vagina which comes to life and develops an eye; the grown man who dissolves back into a foetus; Danvers' original placenta fetish; the dark cell as a primitive womb from which 'delivery' is awaited, etc. With so many interesting aspects to the script Vallette hardly puts a foot wrong, and he succeeds in creating a genuinely unsettling atmosphere out of what, when one comes down to it, is just a matter of four guys, four bunks, one folding table and a book. There's a genuine, growing, Lovecraftian frisson as the men summon up the unnameable darkness from within its pages, while one or two moments - the aforementioned blinking vagina, or what ultimately happens to Pâquerette - are unsettlingly memorable. The pacing of many of the dark events in Malefique is deliberate, rejecting the rapid cutting of many Hollywood productions: a video culture approach that often subverts the horrified gaze in favour of quick-fix action and gore. Perhaps this is a particularly European manner, as one recalls a similar, measured approach to shocking hallucination taken in such films as Verhoeven's The Fourth Man (1983) - a film that incidentally also shares a particularly nasty image based around a prolapsed eye.  Lensed well in 1.85:1, Malefique benefits from excellent performances and, if for this viewer at least, the conclusion was not as explainable as it might have been, the journey to the final shot was worth taking. Coming so soon after the release of the similarly well-received Haute Tension (aka: Switchblade Romance, 2003), this is another reason to be grateful that good horror films are once again emerging from the French industry, this after a time when it seemed the only worthwhile product came from Asia
1254	0	0	There were only two things that kept me interested in this film: I was waiting for Owen Wilson to die, and Catherine Zeta Jones.  This was basically a one woman show. Catherine Zeta Jones was just there to provide eye-candy. Liam Neeson was totally wasted in this film. Like Jones, he had no role at all. The film was all Lily Taylor (Ransom, Ready to Wear). She was the only one that had any real part in this crappy script by David Self. OK, it was his first one and he did redeem himself with Road to Perdition.  I don't know what director Jan de Bont's problem was. he did a great job with Speed and Twister. he really fell down on the job here. Maybe he was still recovering from the disaster Speed 2: Cruise Control. He should thank his lucky stars for The Wild Wild West, else this would be the worst picture of 1999.  Avoid at all costs.
11391	1	1	this film takes you inside itself in the early minutes and holds you till the end. it has a very humane story and very good selected music. The acting of Moritz Bleibtreu (Giancarlo Amato) and Barnaby Metschurat (Gigi Amato) is satisfying. Recommended to people who get bored of action films and want to see a good movie.
19081	1	1	Corny! I love it! Corny - just as the TV show was about 40 years ago! Adam and Burt rekindle the same on-screen chemistry that never seems to have left! They re-live old memories, plus the actors that play them from the 1960s show some behind-the-scenes things which are quite interesting to know. 1960s TV was corny escapism for so many of us back then, and this DVD is no exception, if you are familiar with the original TV show. The fight scene with the written Boofs and Bams or whatever is fantastic!! The movie theater scene shows clips of the villains who passed away. At the end Frank Gorshin makes an appearance. He passed away not too long after this DVD was made, I believe, so it is to his great credit that he came back to again play a villain to Adam and Burt, just as he did to Batman & Robin so many years ago. He didn't lose his touch! Thanks to Julie Newmar to re-living a villain role, also. In conclusion I think that this DVD is for great memories, and I wish to thank both Adam and Burt for coming back and recreating these memories for those of us who remember the original-!!! Thanks, Guys!!!
3605	0	0	Do you like stand up? Then stay away from this...  During the early rounds, there are in fact good comics, but unless they got some cute qualities, they got a snowballs chance. Any controversial material and you are OUT! ...and I think I hurt as much as the discarded comedians, when I see who the crooked judges are letting in.  1 out of my top 4 made it further than the preliminaries. Half+ of the finalists have given me 0 laughs. Several of them have lifted their material elsewhere, something the judges doesn't seem to have problems with.  It is more entertaining than a lot of what else is on TV, but incredibly hard to watch without contemplating what it could have been.  If the producers changed the name of the contest to "Last Clown Standing", all my criticism would loose validity. Maybe an idea?
19357	0	0	The plot of 'Edison' was decent, but one actor in particular ruined the entire film. Justin Timberlake ruined the film with every line he uttered during the movie. He is by far one of the worst actors I have ever seen, and should face the same fate as the entire F.R.A.T. squad.   Whether it was an emotional scene, an action scene, or even a silent scene, Justin Timberlake managed to ruin it.   Do not waste your time watching this film. Don't even bother downloading it, midget porn would be a much better choice.  And Justin, if you're reading this, stick to music. Even though you're no good at that, you've done a wonderful job tricking people into thinking you can actually sing.
8264	0	0	This movie is a very poor attempt to make money using a classical theme. I used to love Superman movies, but this one made me want to shoot myself. Very poor acting, outrageous special effects, and a plot equal to zero. To summarize : Superman leaves earth, because scientists discovered pieces of his home planet, some were in space (duh) , doesn't tell his girlfriend anything before leaving (duh again), takes off in a spaceship (?!?),comes back i think 5 years later, and look forward to hooking up with his girlfriend again (who is now razing his son, which son, in my humble opinion is at least 7 years old). And what about that Lex Luthor ? Trying to grow a new continent in order to sell land ? Please !!  I vote 1 out of 10 for this movie, only because i am not allowed to vote 0. If you have anything else to do with your time, don't go to see this movie, and even if you don't have anything else to do, stay home and watch TV !
837	0	0	After I got done watching this movie I was so upset that I had wasted 2 hours of my life. That's 2 hours I'll never get back. Ugh. When you start this you might think "Wow this is really good!" But rest assured that first impressions mean NOTHING. I was so excited about this movie until the dumbest ending I have ever seen. This movie is simply pathetic. The acting is bland, the story line is anything but original and there's nothing especially unique about this except that it's the WORST MOVIE EVER!!! DO NOT WATCH THIS MOVIE!!! WARNING!! DUMBEST MOVIE EVER YOU WILL BE SORRY IF YOU WASTE 2 HOURS OF YOUR LIFE ON THIS!!! 1/10
1280	0	0	I have rarely been subjected to such outright nonsense in a film that is supposed to be based on a historical figure. A horrible joke of a film, I cringed throughout. Terrible, trite, distorted and riddled with outright lies and half truths.  The famous Hitler biographer Ian Kershaw was to originally be a consultant for this film. However, he found the script to be so historically inaccurate and ridiculous that he refused, and also demanded they stop using his name as a source (it embarrassed him to think people would think he was involved).  One scene shows Hitler beating his dog. There is not one source for this. Hitler loved animals above people. He brought in the strictest animal welfare laws in Europe, banned vivisection and animal experimentation. He was also a vegetarian.  The film turns his gaining of the Iron Cross into a farce, involving bribery. Utter lies. He was awarded it for repeated acts of bravery over a long period of time.  There are no historical documents showing that Hitler ever had a sexual relationship with his niece. Not one.  Apart from these, Hitler is portrayed as a rabid simpleton in this garbage flick.  If he was even half as ignorant, demented and thick as he is in this nonsense film as in real life you would not even know he had ever existed. Never mind become the leader of Germany.  Honestly, this film was utterly terrible.  Go watch Downfall and give this a very wide berth.
13178	1	1	I recently started watching this show, and I have to say that it really made me laugh. You have to appreciate the unrealistic aspects of it, along with everything else. Some other people said this show should have more realistic reactions of the dead, among other things. If you are going accept that Ned can bring the dead back to life, you have to accept that the other completely crazy bits of the show. I couldn't help smiling after every episode I watched. I really think it's great there is a show out there that can take a very strange subject and really make it great to watch. I absolutely love the narration, I think it adds that extra bit of wonder to the whole show. You can't always compare old shows by a writer to his new ones, you have to take everything as it's own entity. Definitely give it a chance, and just enjoy the ridiculous parts as they are.
20749	1	1	This film moves the Cinderella story forward to the early 1950s and makes good, if eccentric, use of the Isle of Man as a background. The Ugly Sisters have become wildly glamorous upper-class English girls, and together with Kathleen Turner as the stepmother they flounce about in various wonderful period costumes. The story is altered a little from the traditional version: early on it is oddly combined with the plot of "King Lear", and in later stages Cinderella is rather more assertive than is usual. It looks splendid and works on the whole pretty well, but does go over the top at times.
1555	1	1	I saw this movie on Thursdays night after having a really boring day. I had no expectations, those I had were rather negative. Being that the only movie I've ever watched Jimmy in is the American version of Taxi with Queen Latifah(?)...don't ask why! But seriously..this movie is so cute! Drew Barrymore is always sweet, but I almost fell in love with Fallon's character. Why can't I meet a cute nerd like that. :) Movies like that are excellent. Simple, sweet and necessary. Sunday on a Thursdays. I'm not even a sports fan, but it's something about American movies with baseball that fascinates me. Probably the fact that we don't have that sport here in Norway.  (My first comment ever.) Haha
