doc_index	true_label	exp_label	annotation_time	snippet	doc_text
8264	0	0	5.07150006294	This movie is a very poor attempt to make money using a classical theme.	This movie is a very poor attempt to make money using a classical theme. I used to love Superman movies, but this one made me want to shoot myself. Very poor acting, outrageous special effects, and a plot equal to zero. To summarize : Superman leaves earth, because scientists discovered pieces of his home planet, some were in space (duh) , doesn't tell his girlfriend anything before leaving (duh again), takes off in a spaceship (?!?),comes back i think 5 years later, and look forward to hooking up with his girlfriend again (who is now razing his son, which son, in my humble opinion is at least 7 years old). And what about that Lex Luthor ? Trying to grow a new continent in order to sell land ? Please !!  I vote 1 out of 10 for this movie, only because i am not allowed to vote 0. If you have anything else to do with your time, don't go to see this movie, and even if you don't have anything else to do, stay home and watch TV !
8772	0	2	9.0945379734	I was previously unaware that in the early 1990's Devry University (or was it ITT Tech?)	I was previously unaware that in the early 1990's Devry University (or was it ITT Tech?) added Film to its wonderful repertoire of technical degree programs. Well this movie must have been the product of the class valedictorian. My friend and I rented the original 1980 Boogeyman on my Netflix and this movie was on the flip side of the DVD. Do not waste your time with this movie. Awful awful awful.   The filmmaker adds 2 main character's, a woman and her therapist. The woman has been having dreams about the Boogeyman and his victim's from the first film. Over 50% of this film is stock from the original movie. The rest of the movie is the main character having the bad dreams while her therapist drones on a the narrator. These scenes are shot through a filter so thick the characters glow. They would make Angela Lansbury look 25 years old. So, to recap, awful. Don't watch this movie.
19081	1	0	3.20481419563	Corny!	Corny! I love it! Corny - just as the TV show was about 40 years ago! Adam and Burt rekindle the same on-screen chemistry that never seems to have left! They re-live old memories, plus the actors that play them from the 1960s show some behind-the-scenes things which are quite interesting to know. 1960s TV was corny escapism for so many of us back then, and this DVD is no exception, if you are familiar with the original TV show. The fight scene with the written Boofs and Bams or whatever is fantastic!! The movie theater scene shows clips of the villains who passed away. At the end Frank Gorshin makes an appearance. He passed away not too long after this DVD was made, I believe, so it is to his great credit that he came back to again play a villain to Adam and Burt, just as he did to Batman & Robin so many years ago. He didn't lose his touch! Thanks to Julie Newmar to re-living a villain role, also. In conclusion I think that this DVD is for great memories, and I wish to thank both Adam and Burt for coming back and recreating these memories for those of us who remember the original-!!! Thanks, Guys!!!
13891	0	0	6.17532896996	What do you call a horror story without horror and story?	What do you call a horror story without horror and story?   This is the most irritating thing about the film: I get the feeling the writers never really decided what's actually going on in the film! It's a different thing to know it, give hints for the audience and not completely reveal it, but here, you get the feeling the screenwriters don't know it, characters in the film do not know it and audience sees that no one knows! (Remember "Cube"? Even that film knew more about itself.)   I've consumed a lot of 80's horror / gore films and this movie certainly has its roots deep in those films. But a lot of important things are missing. We really know nothing about the characters. They keep repeating empty lines over and over again. The story isn't really developing - it never goes anywhere. B-acting is OK in this type of horror films, but there's not much to act in the script. We don't care about the characters. There's nothing to remember about them. There's not even cheesy humor or unnecessary sex. And most importantly - no thrills, no chills.  You only get some commonly used elements of the horror film genre. They show the Lordi monsters one by one but their characters don't really contribute anything for the story.  I honestly believe that this amount of story, character development and atmosphere could be achieved with minimal amount of crew and equipment. Oh yeah, film makers used to do that - and more - some 20 years ago! I felt the shared embarrassment of the audience as the film ended. Too bad really.
3778	0	0	3.57669711113	I think this is probably one of the worst movies I've watched in a long time.	I think this is probably one of the worst movies I've watched in a long time.  Trying to get the 'same characters' with different people is *such* a bad idea. If they couldn't get Sara Michelle G. and Ryan P. in this one, they should have just cut their losses and said to heck with it. Instead they get NEW actors that are horrible at what they did. I seriously felt like I was at a High School or (bad) College play with the lever of acting these people put forth.  Where do they get some of these people? Was this their first movie? It sure seemed like it.  This movie also parallels the original in a few lines of speech. I had just got done watching the first one and popped #2 in. I was all excited to get to watch the second one and it ended up being the worst show I've seen in a while. I don't hardly EVER *EVER* turn off a movie, but this one definitely went off after about 30 - 40 min.
15292	0	0	4.22143602371	I think that it was just pointless to produce a second part of a movie like "My Girl".	I think that it was just pointless to produce a second part of a movie like "My Girl". "My Girl" was a very good movie but it is ridiculous making a second part of a movie in which one of the main characters (Macaulay Culkin as Thomas J.) dies. The story was over after the first movie. I wonder why someone tried to find a way to make the story going on. That was senseless!
22371	0	0	4.33845996857	I have seen a lot of bad movies with big actors in it.	I have seen a lot of bad movies with big actors in it. But this movie was terrible. I have yet to see why people thought it was funny. The idea behind it is stupid. Plus all the things that are supposed to be funny are just dumb. Why anyone would want to watch this more than once just baffles me!
19779	1	1	5.69041180611	This film is an entertaining, fun and quality film.	This film is an entertaining, fun and quality film. The film very cleverly follows the guidelines if the book, and tries to stick to the exact lines. The actors are all suitable, and you would expect them to be the part. They use some famous actors which give a great effect on the film. The graphics is a bit dodgy in some parts, and there are quite a few mistakes throughout the film. There is no such thing as a Yellow Spotted Lizard, for example. The camp is not as gruesome as explained in the book, and they tend not to show the goings on in the camp as much as the book. All of his group are mentioned a lot in the book, but are not in the film. Overall, a great film for a rainy afternoon
2225	0	0	9.29626011848	Michael Bennett and Nicholas Dante's Broadway show ran for years, but evidence of its power and charisma is lost in this movie adaptation, which most likely stems from the choice of director (Richard Attenborough, as far from B-way as you could get) and lead actor (Michael Douglas, who plays a director-choreographer like a slimy corporate lawyer).	Michael Bennett and Nicholas Dante's Broadway show ran for years, but evidence of its power and charisma is lost in this movie adaptation, which most likely stems from the choice of director (Richard Attenborough, as far from B-way as you could get) and lead actor (Michael Douglas, who plays a director-choreographer like a slimy corporate lawyer). The slim story, about a grueling audition for a Broadway show which turns into a therapy session for the actor-dancer-singers, is pushed right up on us, with loud, brassy talents playing to the rafters. Nothing is modulated or subtle, particularly a laughable subplot about a ex-dancer returning to the theater and butting heads with old-flame Douglas. The over-eager hopefuls are filled with promise and heartache, but their personal stories of angst are a little embarrassing; this, matched with Attenborough's sluggish pacing, spells disaster, and even the now-famous songs fail to break through the artificial wrapping. *1/2 from ****
19161	1	2	3.81377005577	The Color Purple is about the struggles of life and the love that helps those people strongly affected by the struggles of life.	The Color Purple is about the struggles of life and the love that helps those people strongly affected by the struggles of life. Every character had an element of the color purple in them. The movie touches on love, lost, hope, hate, and triumph. whether it be Celie having lived through hell and losing her sister, and Shug coming into her life to show her love again, Albert not being man righting his wrong toward Celie, Shug shunned by her father and confesses to him in the end, Sofia and her stubborness good and bad, and even Nettie, they had their emptiness and hardship through the film but was overcome in the end and that's the sign of a good movie. Good Job to all the cast and crew.
1707	1	1	5.80392193794	Enjoyed this 1936 film with plenty of veteran classic actors and especially, William Powell, (Dr. Lawrence Bradford), "Mister Roberts", who played the role as a doctor and detective.	Enjoyed this 1936 film with plenty of veteran classic actors and especially, William Powell, (Dr. Lawrence Bradford), "Mister Roberts", who played the role as a doctor and detective. Dr. Bradford was once married to Jean Arthur, (Paula Bradford), "Shane", and got a divorce and still they managed to live with each other and also fight all the time. Paula wanted her husband to investigate a homicide and did everything she could to convince him it was very important. Jean Arthur plays a rather nutty type and there is plenty of 1936 Comedy and the method of murder is something you will never believe, especially with a jockey on a California Race Track. Robert Armstrong, (Nick Martel) "King Kong" gave a great supporting role as a bookie along with James Gleason, a detective who need the help of Dr. Bradford in order to solve this very strange murder mystery. If you see this film, just remember it was produced and directed in 1936 and the people in the audience in those days thought this was great entertainment and it really was in Those DAYS!
17774	0	0	6.45401597023	This comedy has some tolerably funny stuff in it, surrounded by a lot of unfunny stuff.	This comedy has some tolerably funny stuff in it, surrounded by a lot of unfunny stuff. Just about every scene involving the servants of the castle and their silly antics is a waste of time. And the plotting is so sloppy that it makes you wonder if they actually had a script ready before they started filming this, or they were simply making it all up as they went along. (*1/2)
970	1	1	4.69632697105	"Sasquatch Hunters" actually wasn't as bad as I thought.	"Sasquatch Hunters" actually wasn't as bad as I thought.  **SPOILERS**  Traveling into the woods, Park Rangers Charles Landon, (Kevin O'Connor) Roger Gordon, (Matt Latimore) Brian Stratton (David Zelina) Spencer Combs, (Rick Holland) and his sister Janet, (Stacey Branscombe) escort Dr. Helen Gilbert, (Amy Shelton-White) her boss Dr. Ethan Edwards, (Gary Sturm) and assistant Louise Keaton, (Juliana Dever) to find the site of some reputed bones found in the area. When they make camp, the team discovers a giant burial ground and more strange bones littering the area. When members of the group start to disappear, they start to wander through the woods to safety. It's discovered that a Sasquatch is behind the killings, and the team band together to survive.  The Good News: This wasn't as bad as I thought it would be. The movie really starts to pick up some steam at around the half-way point, when the creature attacks. That is a masterful series of scenes, as the whole group is subjected to attacks by the creature, and the suspense throughout the entire play-out is extremely high. The wooded area is most appropriately milked during these parts, heightening the tension and wondering when a single person wandering around in the forest will get their comeuppance. Also spread quite liberally through the movie is the effective use of off-screen growls and roars that are truly unworldly. They really do add much to make this part so creepy, as well as the other times the growling shriek is heard. It's quite effective, and works well. It's quite nice that the later part of the film picks up the pace, as it goes out pretty well on a high note of action. One scene especially I feel must point out as being a special scene on first viewing. As a man is running through the forest from the creature, he spots the expedition that has gone on looking for it. Raising his hands to holler to them for help, the second he goes to announce his presence is he attacked from out of nowhere and killed quite hastily. It caught me by surprise and actually gave me a little jump on first viewing.  The Bad News: There was only a couple things to complain about here, and one is a usual complaint. The creature here is mostly rendered by horrible CGI, which made him look totally ridiculous and destroys any credibility it might've had. The air of menace conjured up by the opening of the film is almost shot out the window when the creature appears on screen. It's so distracting that it's a shame a little more work wasn't put into it. I've complained about this one a lot, and is something that really should be done away with, as it doesn't look that realistic and is quite fake. Another big one is the off-screen kills in here. Very often in the film is a person grabbed and then yanked away, and then finding the bloody body afterward. It's quite aggravating when the kills look nice and juicy afterward. Otherwise, I don't really have much of a problem with this one, as everything else that's usually critiqued about this one didn't really bother me, but it is called on for others beyond this stuff.  The Final Verdict: I kinda liked this one, but it's still not the best Sasquatch movie ever. It's not supposed to be taken seriously, and if viewed that way, it's actually quoit enjoyable. Fans of these films should give this one a look, and those that like the Sci-Fi Creature Features might find some nice things in here as well.  Rated R: Graphic Language, Violence and some graphic carcasses
21869	1	0	11.1653029919	All I can say about the Necromaniac/Schizophreniac 2 series is... if you are even remotely "PC" or don't have a seriously messed up sense of humor, then you probably wont get it.	All I can say about the Necromaniac/Schizophreniac 2 series is... if you are even remotely "PC" or don't have a seriously messed up sense of humor, then you probably wont get it. As sick and disgusting as this movie is, it really is a comedy and not a "horror" movie at all. If you can appreciate somebody who pushes the bounds of good taste and political correctness to the most extreme limits imaginable, to the point where is becomes so out of hand that it's comical, then you must see this to believe it. This movie is so out of control that a major film studio couldn't touch this with a 10 foot pole (with a condom on the end). In my opinion though, the best, most extreme pieces of art come from way underground. If you don't stick to the same old formula that people are used to seeing, then they reject it.  I have seen stacks of terrible, boring, z-grade, Indy movies that were just a waste of a perfectly good VHS tape or DVD-R. I have also seen stacks of stink bombs coming from the big named studios that were a complete waste of millions of dollars. When a NO BUDGET film like these two from Ron Atkins/John Giancaspro come out and blow all of the other "shock" films completely out of the water, you really have to take a second look at the whole Indy movie scene. After seeing this, you can really see how much freedom an Indy film maker can have when they work on their own.  The funny thing is, even the other people who saw this movie and "hated it" admit to the fact that they laughed all the way through it. I don't think that is is possible for anybody to get bored watching either of these two. So if don't take everything that you seen in the mainstream media too seriously, and are able to laugh at a misanthropic, puppet wielding psychopath who has finally snapped, YOU HAVE TO SEE THIS. You may just be able to see it for the stand alone, cult classic that it is. Both Schizophreniac / Schizophreniac 2 are among the favorites in my collection of well over 1000 dvds.
22397	1	1	2.27310013771	I loved this film.	I loved this film. I first saw it when I was 20 ( which was only four years ago) and I enjoyed it so much, I brought my own copy the next day. The comedy is well played by all involved. I always have to rewind and rewatch the scene where Mr. Tsanders explains why he found water at 6 ft in one area and 227 feet in another area. Also look for Jason Robards father who plays Mr. Retch. Talent ran in that family.
21929	0	1	6.09861087799	This movie has one redeeming feature.	This movie has one redeeming feature. At one point, after a character is attacked by an ax-wielding fairy, his brother asks him, "Why is your dick over there, Chuck?" After suffering through almost an hour of bad film, this almost made my drink come out my nose.  Some of the acting isn't too bad, but the kids all stink and P. J. Soles should be ashamed of herself for doing this film. The story is weak and nobody does what you think (or what common sense dictates) they should.  Of course, there are a lot of story points that don't add up. For example, in one scene the ghosts of young children must concentrate hard to move a physical object so they can prove they exist, a difficult feat since they apparently can't interact with physical matter. However, minutes later they all pick up branches off the ground and beat the Tooth Fairy with them. Apparently they CAN sometimes move matter and sometimes they CAN'T. Go figure.  Lots of blood and guts, though...a few nice boobs. But this doesn't make up for the deficiencies.  If you want a movie about the Tooth Fairy, go rent "Darkness Falls". I think it's great, though a lot of other reviewers don't share my opinion. At least it sets a mood.
14240	0	0	3.40376400948	Another made for TV piece of junk!	Another made for TV piece of junk! This is an insult of a war movie (I use the word movie in it's loosest possible form!) I thought Telly Savalas's career had hit rock bottom when he did the voice over on that visit Birmingham video that's shown on Tarrant on TV on a semi regular basis, but then I'd forgot he was involved in this! I'd tried to push it into my subconscious memory, but cable TV brought the memory kicking and screaming out of me!!   I like the bit (laughs sarcastically!) in the film which claims to be a scene from Liverpool in the forties, but it's blatantly a shot of Zagreb Cathedral in the late eighties. Also the steam train the Commando's are training on shows the JZ (Jugoslavia Zeleznice, or Yugoslav state railways) logo's on the side of the locomotive quite clearly, even though the makers have tried to black them out. Why not just film in the UK, if that's where most of the film is set?   Cheap rubbish, and a waste of celluloid!
15488	0	0	3.2097799778	I chuckled a few times during this movie.	I chuckled a few times during this movie. I laughed out loud during the notarizing of the margarine company handover (pun intended).  There are three segments in this movie. The first one is supposed to be a spoof of "woman 'grows up' and launches career" movies. The Tampax® box was the funniest thing in this segment. Most of the cast members aren't listed here on IMDb. They are the lucky ones. Few other people will be able to connect this thing to the ruin of their acting careers.  The second segment is a spoof of "sharkish woman sleeps her way to the top and seizes control of huge industry" movies. Robert Culp has several funny moments, all physical humor, including the aforementioned handover. After his character dies the segment sinks lower and lower as Dominique Corsaire rises higher and higher. By the time she becomes First Lady I wanted to rip the cable out of the TV and watch "snow." I switched to Pakistani music videos instead. I don't understand Urdu, or whatever language the videos were in. It was still better than listening to the dialogue in this painfully dull "story."  Then came "Municipalians" with the *big* stars, half of them on screen for less than a minute: Elisha Cook, Jr., Christopher Lloyd, Rhea Perlman, Henny Youngman, Julie Kavner, Richard Widmark and ... *Robby Benson.* It's supposed to be a spoof of "young cop teams with hardened, substance abusing older cop who needs retirement *badly*" movies. The horizontal flash bar on the police car is very impressive. It was interesting seeing old RTD buses, and a Shell gas station sign, and an American Savings sign -- none of them are around anymore. Nagurski's "Never stop anywhere you might have to get out the car" made me smile momentarily. Then they discuss how boring the young cop is. A lot. Back and forth about how boring he is. That was as boring as this description of how boring it is. Nagurski's Law Number Four, "Never go into a music store that's been cut into with an acetylene torch," made me think that the music store is a real business at the actual location the dispatcher gave. Thinking about that was more interesting than the set-up for the gag which followed. Young Falcone (Benson) gets shot. A lot. He becomes a hardened cop like Nagurski. The segment keeps going. On and on. And on. It won't stop. It rolls relentlessly onward no matter how many times you wish he'd just *die* already so this thing will end. It doesn't. It goes on and on and on.... Then a "Buffy the Vampire Slayer" episode which I've seen four times already comes on. Thank God! This abysmal movie ended while I went to get the mail.
19905	0	0	6.53256607056	This film is a good example of how through media manipulation you can sell a film that is no more than a very unfunny TV sitcom.	This film is a good example of how through media manipulation you can sell a film that is no more than a very unfunny TV sitcom. In Puerto Rico the daily newspaper with the widest circulation has continuously written about the marvels of this film, almost silencing all others. Coincidentally the newspaper with the second largest circulation belongs to the same owners. The weekly CLARIDAD is the only newspaper on the island that has analyzed the film's form and content, and pointed out all its flaws, clichés, and bad writing.  Just because a film makes a portion of the audience laugh with easy and obvious jokes, and because one can recognize actors and scenery, does not make it an acceptable film.
15355	0	1	10.2387499809	Another double noir on one disc from Warner Home Video and by far the better of the two movies is RKO's marvellous 1950 thriller "Where Danger Loves".	Another double noir on one disc from Warner Home Video and by far the better of the two movies is RKO's marvellous 1950 thriller "Where Danger Loves". This is a memorable classic with a great cast in Robert Mitchum, Faith Domergue and Claude Rains. Crisply photographed in Black & White by Nicholas Musuraca it was tightly directed by John Farrow. "Where Danger Lives" is a prime example of the noir style of picture making and will always be remembered for its stylish craftsmanship that was Hollywood's past - (See my full review).  Unfortunately, none of the above praise can be applied to the second movie on the disc, the abysmal MGM 1949 stinker TENSION! Poorly written (Allen Rivkin) and directed by John Berry this movie is full of ludicrous characterisations and unlikely situations. The inconceivable relationship between a mild mannered and wimpish pharmacist - blandly played by Richard Baseheart - and his overtly floozy wife (a risible Audrey Totter) is totally implausible and unconvincing (how on earth they ever got together in the first place is anybody's guess). Then when she "unsurprisingly" ditches him for one of her playmates (Lloyd Gough) our timid pharmacist, instead of being euphoric and over the moon with his new found good fortune, plots revenge and attempts to kill Gough but at the last minute chickens out. The guy gets murdered anyway and our pharmacist is immediately suspected by Homicide detective Barry Sullivan (another bland performance). So who did kill him? Well, at this stage of the movie you really couldn't care less since it is all so badly executed and rendered ridiculous by director Berry. Mr. Berry has no idea of pacing and is unable to inject even a smidgen of style into the thing. There is nothing he can put in front of the camera that will prevent you from nodding off! The only TENSION contained in this movie is in the rubber band that is stretched to its limit and snaps in the fingers of Barry Sullivan as he gives the intro at the film's opening. So much for that! A most unfortunate effort! C'est La Vie!  Best things about this turkey is the smooth Monochrome Cinematography by the great Harry Stradling, an effective score by a young Andre Previn and an early dramatic appearance by the lovely Cyd Charisse before she found her dancing shoes. Hey! - maybe she could have saved the picture had she given us a few steps and a couple of pirouettes! HUH?  In its favour however, are the heaps of extras that are included which boasts trailers, commentaries and featurettes for both films. But the disc is worth it alone for the RKO Mitchum classic!
14142	0	0	4.5801179409	This is a classic example of an increasing problem with films.	This is a classic example of an increasing problem with films. Why is the background noise and the soundtrack dramatically louder than the dialogue? What sense does that make? This film isn't alone. Most films seem to do this now. For 2 years, I wondered if it was just something wrong with my TV, but then I got a new TV & there it is again. BACKGROUND noise that could be taking place a city block behind the actors drowns out the dialogue.  It was even more distracting in this film because, in the English version anyway, the woman mumbles constantly. I kept hoping Jean Reno would say "Excuse me, would you speak up or get the marbles out of your mouth." If you watch it on DVD & you have even high-school French, I recommend the French version with subtitles.  I give it 4 because Reno was so good in Leon. People rave about the scenery, but I saw it on a TV & I lived in the Rockies for a few years, so "Enh".
3826	0	0	3.9076859951	I absolutely fail to see what is funny in this film.	I absolutely fail to see what is funny in this film. The humor seems to be destined for corpses. It's slow. The story is too simple to be true. The characters do not raise much sympathy, a few non-important characters aside. Nothing surprising happens. What did the writers of this script think? "Oooo funny! Let's make some old lady's high on pot! Let's make them.... giggle! Let's make them... behave like little children!! Oooo, yes, that's absolutely brilliant and original!"  This film has irritated me most from all the films I've seen in the last five years.
9173	0	1	9.52059102058	If you ever watched the Dukes of Hazard you know that you never had to worry about drugs or cussing or crude behavior being seen by young children.	If you ever watched the Dukes of Hazard you know that you never had to worry about drugs or cussing or crude behavior being seen by young children. If you've seen the movie you know that is no longer the case! This movie was HORRIBLE! Main characters doing drugs and thinking it is funny and cool is certainly not what I call entertainment. They took a wonderful show and just turned it into trash. Daisy who was a little flirtatious in the original show now looks and acts like she belongs on the street corner getting paid for her services. I was so excited about seeing this movie before it came out, 15 minutes into the movie I was ready to leave. I stayed thinking it had to get better but instead it got worse by the minute. I wish I had never seen this movie. It trashed a good show and left nothing but horrible taste in my mouth when I left. Do yourself a favor, go see something worth your money, cause it's not only a waste of money but a waste of 2 hours of your life you will never get back!
19236	1	0	15.0025718212	An opium den, a dirty little boy (actually a midget), prostitutes galore, a violent fracas in a dive, a motel for sexual shenanigans, scantily clad babes with cleavage a lot, a boozer falling down the stairs, a racially mixed clientèle in a bar with Asians, Africans, and Anglos treated equally, does this sound like a film playing at the local shopping mall?	An opium den, a dirty little boy (actually a midget), prostitutes galore, a violent fracas in a dive, a motel for sexual shenanigans, scantily clad babes with cleavage a lot, a boozer falling down the stairs, a racially mixed clientèle in a bar with Asians, Africans, and Anglos treated equally, does this sound like a film playing at the local shopping mall? Wrong. These are all scenes from a 1933 musical.  The first half of "Footlight Parade" is preparation for a musical extravaganza which occupies the last half of the film. Chester Kent (Cagney) is about to lose his job and does lose his playgirl wife as a result of talking pictures squeezing out live stage musicals. His producers take him to see a popular talky of the day, John Wayne in "The Big Trail." Before each showing of the flick, a dance number is presented as a prologue. Shorts, news reels, serials, and cartoons would later serve the purpose. Kent gets the idea that a prologue chain would be the road to salvation for the dwindling live musical business. Kent is basically an idea man along the lines of choreographer Busby Berkeley. Could it be that Cagney's character is patterned after Berkeley? Could be.   In preparation for the prologues, Kent learns that his ideas are being stolen by a rival. He uncovers the traitor, fires him, then unbeknown to him a new leak is planted in the form a dazzling temptress. His assistant, Nan Prescott (Joan Blondell - soon to be Mrs. Dick Powell) has the hots for Kent and is determined to expose the wiles of the temptress. A new singer from Arkansas College shows up in the form of Scotty Blain (Dick Powell) who turns out to be a real find and is paired with Bea Thorn (Ruby Keeler). The resulting three prologue musicals, which couldn't possibly have been presented on any cinema stage of the day, are as fresh and enjoyable today as they were over seventy years ago, "Honeymoon Hotel," "By a Waterfall," and "Shanghai Lil."  Of special note is the song and dance of tough-guy James Cagney. Like Fred Astaire and Bill "Bojangles" Robinson, Cagney's dancing appeared natural and unrehearsed, although hours went into practice to get each step just right. Not as good a singer as Astaire, Cagney's singing, like Astaire's, sounded natural, unlike the crooning so popular at the time. It's amazing that one person could be so talented and so versatile as James Cagney.  Most critics prefer the "Shanghai Lil" segment over the other two. Yet the kaleidoscopic choreography of "By a Waterfall" is astonishing. How Berkeley was able to film the underwater ballets and to create the human snake chain must have been difficult because it has never been repeated. The close up shots mixed brilliantly with distant angles is a must-see. The crisp black and white photography is much more artistic than it would have been if shot in color.   Though not nearly as socially conscious as "Gold Diggers of 1933," "Footlight Parade" stands on its own as one of the most amazing and outrageous musicals ever put on the big screen.
6126	1	1	4.65494084358	Mesmerizing, breathtaking and horrifying, this hauntingly beautiful film is the "Apocalypse Now" without fiction.	Mesmerizing, breathtaking and horrifying, this hauntingly beautiful film is the "Apocalypse Now" without fiction. Slow in pace, quiet in mood, it gives good glimpses of the poisoned patches of Earth that may well be signs of an inevitable doom.  There is no doubt in my mind -- the nature is plagued and we are the disease. Greed, the very essence of humanity that drives evolution and progress, has turned us into something like cancer, on its way to consume the host and die with it...  Manufactured Landscapes is quite an unforgettable viewing experience - at least I'll never regard my toaster and iron the same way again.
17614	1	1	7.19445490837	THE ODD COUPLE (3+ outta 5 stars)  Like most people I will always feel that Jack Klugman and Tony Randall are the definitive "Odd Couple".	THE ODD COUPLE (3+ outta 5 stars)  Like most people I will always feel that Jack Klugman and Tony Randall are the definitive "Odd Couple". Their incredible work on the TV series from the early to mid-70s was a highwater mark for television at the time... easily surpassing the stage and screen versions of the tale. Nonetheless, how can you go wrong with a Jack Lemmon/Walter Matthau pairing? Matthau is in especially good form as Oscar, the slob. Lemmon takes a bit of getting used to as Felix, particularly if you have previously seen Tony Randall's outstanding performance. The script is good... definitely Neil Simon's best. (I will go on record here as stating that Neil Simon is probably one of the worst, most over-rated playwrights of American theatre.) The storyline is simple: Felix, a neat freak and newly separated from his wife moves in with Oscar, the slob who needs some help saving money for alimony payments. Their living arrangement becomes much like a marriage as well, culminating in some amusing tiffs and spats. Lots of fun and some great one-liners.
6956	0	0	5.39422678947	I don't'know... maybe it's because I'm Brazilian but all that stuff was too much.	I don't'know... maybe it's because I'm Brazilian but all that stuff was too much. Too much love for the music, too much parties, too much contrast between the nice lives of the main characters (come on, it's not so sad) and the aspect of the city shown by the director. Everything looks too fake to me: the families, the relationships, the music, the "happiness". It simply sells a little taste of fake latinamerican culture. I must be honest: it did seduce me a little, but who would not be seduced by that fake lives made of nice music, sex and parties? I'm not that stupid: what kind of world is this one in which people do not suffer of diarrhea, profound sadness and STDs? I liked the scene with Caridad's mother phone call and the discussion about the contract with all the musicians and the Spanish people.
3035	1	2	2.53701305389	BEWARE SPOILERS.	BEWARE SPOILERS. This movie was okay. Goldie Hawn and Chris Sarandon were the best two in it. Okay, so the goofie foreign guy who (SPOILER HERE) trades with the biker for his clothes was funny. This guy's boss was good, too. But the movie really belonged to Sarandon and Hawn. These two should have had a lot more time on screen together. They're chemistry was great. The bathroom scene-WOW! Romantic, sweet, yummy.  Hawn is a goofy cocktail waitress who saves a foreign man and ends up at the whitehouse in the middle of a plot due to the greed of politicians. To talk about Sarandon would be to give a lot away. SPOILERS This is a rather untypical romantic/political comedy, and it satisfies both somewhat-the political side a whole lot more than the romantic. It touches on political issues, and just barely skims on romantic areas.  
17193	1	2	9.90212917328	In the opening scene, the eye patch wearing desperado named Hawkeye has a smooth forehead, but when he follows Johnny into the pueblo, he's shown with a scar over his patched eye.	In the opening scene, the eye patch wearing desperado named Hawkeye has a smooth forehead, but when he follows Johnny into the pueblo, he's shown with a scar over his patched eye. That's just one of the many continuity lapses in this edgy 'spaghetti' Western, but rather than detract from the picture, it adds a special flavor to the proceedings.  Another occurs when Sanchez turns in his three dead bodies, they have to be examined for their identities - "You just can't imagine how many false cadavers we have in our town". Immediately after, Carradine (Lawrence Dobkin) shows up to collect his bounty with no more than a wanted poster in hand.  As for the film's principal Johnny Yuma (Mark Damon), he's shown with his holster alternately on his right and left hip throughout the movie after exchanging gun belts with Carradine following the barroom brawl. Johnny's bound for San Margo at his uncle's request, but will have to avenge his death at the hands of deceitful wife Samantha (Rosalba Neri) and her conniving brother Pedro (Louis Vanner). It takes some time getting there, but it's a fun ride with one of the best music scores on record. As for that saloon fight, I got a kick out of the kung fu sound effects every time a punch connected.  Care for some more story exaggerations? Following the duel with Pedro the first time, Johnny wipes a small amount of blood from his lip which he manages to smear Pedro's entire face with. Similarly, when Pedro smacks around little Pepe later in the film he doesn't cut him, but by the time Johnny arrives, Pepe's face is covered with blood.  "Johnny Yuma" is probably one of the best of the genre that doesn't have Clint Eastwood in it. As Johnny, Mark Damon is a reasonably suitable stand in but without the seething exterior. Carradine seemed to be a replacement for the obligatory Lee Van Cleef character, without being a total bad guy. At first the identity exchange between Carradine and Johnny didn't seem to make sense, but it all tied together by the time the film ended. You knew each henchman would wind up getting his due; marking time for each was part of the anticipation.  In case you're wondering, the title hero has nothing to do with the Nick Adams character from the classic TV Western "The Rebel". In this film, Johnny got his name from a gunfight he had in Yuma once.  Perhaps the most unique element of the story had to do with the way it tied things up with the evil Samantha who pulled the strings behind the scenes throughout. After shooting Carradine she beats a hasty retreat before Johnny can get his revenge. Still alive, it looks like Carradine tries to shoot her and misses, but it doesn't take long for Johnny and Sanchez to track her into the dessert where she perished without water - Carradine aimed for her canteen.
13681	1	1	9.22669696808	This movie is Damian Szifrón's second immersion in movies after his excellent character study in "El Fondo del Mar".	This movie is Damian Szifrón's second immersion in movies after his excellent character study in "El Fondo del Mar". With "Tiempo De Valientes" he creates extremely well done characters, far away from prototypes and with an unprecedented chemistry between them. I've seen Szifron's talent to present every character in a lighthearted way but just enough to involve us emotionally with them. His control over them is magnificent, so he restores on the movie a great direction and an overall brilliantly polished script, the characters laugh and cry with real sentiment and invite the viewer to join them in their emotions and their evolution on screen.  The Spanish takes over the English, the Buenos Aires urban landscape at night replaces Hollywood sets and the premise is just as interesting as any other, so we have a film daring to compete over Hollywood's Machinery.  But I want you to see the movie mainly because I've never dealt with such endearing characters, all of them. It seems the script suits perfectly to the actors and vice versa. I really believe with a film making like this Argentina is really up to the Competition.
1687	0	2	7.45105290413	This movie was advertised on radio, television, magazines, etc.	This movie was advertised on radio, television, magazines, etc. Almost every hour or every issue. So when we went to the Kinnepolis multiplex our expectations were very high. But oh boy, how sad this movie is! It is a movie in Hollywood style about a movie in a movie. Shades shows so clear we aren't ready to produce 'big Hollywood movies'. I am not a movie critic, but I think a good movie starts with a good script. And the script is a nightmare. Like my subject line says, it is nothing, and then looped. You could just stare to the television as well, without really seeing anything. That was the feeling we've got when we saw Shades. Shades is a BAD PRODUCTION!!!
